Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
MIS,6346,501,,21,2,1,,,,,,,,,,,,1,0,"Perez, Jerry","Bhuskute, Amruta Y",,,,
MIS,6346,503,,14,3,1,,,,,,,,,,,,1,0,"Elkhodari, Gasan","Tripathi, Animesh",,,,
MIS,6349,001,,30,19,4,3,,,,,,,,,,,10,0,"Shekhar, Gaurav","D'Souza, Rhea C",,,,
MIS,6356,001,,2,8,3,,1,,,,,,,,,,6,0,"Thouin, Mark","Aneye, Asse O",,,,
MIS,6356,002,,3,4,2,1,,,,,,,,,,,2,0,"Chen, Jianqing","Liu, Yihong",,,,
MIS,6356,003,,2,1,2,1,,,1,,,,,,,,3,0,"Sun, Shujing","Rathore, Ali H",,,,
MIS,6360,001,,24,22,5,4,1,,,,,,,,,,7,0,"Thouin, Mark","Aneye, Asse O",,,,
MIS,6363,001,,17,21,17,7,1,,,,,,,,,,5,0,"Song, Liugen",,,,,
MIS,6373,501,,24,27,3,1,,,,,,,,,,,2,0,"Ginevich, Rostislav",,,,,
MIS,6375,501,,,3,2,3,,,,,,,,,,,4,0,"Shah, Rajiv","Welbourne Eleazar, Miranda J",,,,
MIS,6378,501,,33,7,,1,,,,,,,,,,,,1,"Narayan, Ravishankar L","Jagtap, Himanshu S",,,,
MIS,6380,001,,12,18,12,4,1,,,,,,,,,,12,0,"Islam, Naser","Ghori, Sadiya Mehdees",,,,
MIS,6380,0W1,,17,3,6,3,,,1,,,,,,,,8,1,"Bradbury, Judd D","Ghori, Sadiya Mehdees",,,,
MIS,6380,SW1,,8,4,6,6,1,,,,,,,,,,2,0,"Bradbury, Judd D","Ghori, Sadiya Mehdees",,,,
MIS,6382,001,,53,4,,1,,,,,,,,,,,2,0,"Wang, Hongchang","Chinthakayala, Ram Souraj",,,,
MIS,6382,002,,46,2,,1,,,,,,,,1,,,,1,"Wang, Hongchang","Chinthakayala, Ram Souraj",,,,
MIS,6382,501,,49,8,1,,,,1,,,,,,,,,1,"Wang, Hongchang","Chinthakayala, Ram Souraj",,,,
MIS,6384,501,,4,3,3,1,,,,,,,,,,,2,1,"Shroff, Tejas N","Mishra, Rajat",,,,
MIS,6396,501,,9,2,7,1,,,,,,,,3,,,,0,"Hefley, William E","Ozdemir, Dicle Yagmur",,,,
MIS,6V99,003,,13,,,,,,,,,,,,,,,0,"Thouin, Mark",,,,,
MKT,3300,001,1,11,20,15,7,2,1,1,1,1,,,,1,,,3,"Bhave, Ashutosh C",,,,,
MKT,3300,002,5,11,3,7,12,11,3,1,,,,,,10,1,,0,"Tehrani, Shervin S","Ansari, Hibah",,,,
MKT,3300,005,13,10,8,11,4,3,,,,,,,,1,,,0,"Jameei Osgouei, Ata",,,,,
MKT,3300,006,7,20,9,6,6,3,1,,,,,,1,8,1,,1,"Kasaian, Keyvan",,,,,
MKT,3300,007,12,17,12,5,6,1,2,2,,1,,,1,3,,,2,"Kasaian, Keyvan",,,,,
MKT,3300,008,9,13,8,12,3,2,2,,,,,,,4,,,2,"Chiong, Khai X","Malsaria, Vibhuti",,,,
MKT,3300,009,7,16,14,7,8,1,,,,,,,,1,,,1,"Chiong, Khai X","Malsaria, Vibhuti",,,,
MKT,3300,010,1,6,19,5,6,9,1,2,2,3,1,,1,5,3,,1,"Elmi, Omid",,,,,
MKT,3300,0W1,,6,8,7,8,3,3,,3,,,,,10,,,0,"Pahwa, Parneet","Cermin, Kaycey","Meehan, Madelyn",,,
MKT,3300,0W2,,11,9,11,9,,,,1,1,,,,8,,,0,"Wu, Fang","Lu, Renjie",,,,
MKT,3300,501,,12,12,7,9,6,6,3,,,,1,1,4,,,4,"Qian, Kun",,,,,
MKT,3300,HON,1,30,23,2,1,1,,,,,,,,3,,,0,"Egeland, Rita E",,,,,
MKT,3330,001,2,18,7,2,2,,,,1,,,,,1,1,,1,"Gafford, Jerome M",,,,,
MKT,3330,002,4,7,7,,5,3,,,,,1,,4,2,1,,0,"Amirpour, Semiramis",,,,,
MKT,3330,003,2,6,1,,1,2,1,,1,,1,,2,2,1,,2,"Amirpour, Semiramis",,,,,
MKT,3330,004,3,7,,,3,1,1,1,2,1,3,,6,1,2,,3,"Amirpour, Semiramis",,,,,
MKT,3330,005,4,3,8,2,5,2,,,1,,1,,1,,3,,3,"Amirpour, Semiramis",,,,,
MKT,3330,501,1,11,5,4,2,1,,,,,,2,,4,,,3,"Gafford, Jerome M",,,,,
MKT,3330,502,6,10,1,1,2,5,1,,1,,1,1,,1,,,2,"Gafford, Jerome M",,,,,
MKT,3340,001,,13,1,10,6,,6,1,1,2,1,,,22,,,2,"Rajaratnam, Daniel",,,,,
MKT,3340,501,5,26,16,4,1,3,,,,,,,1,2,,,2,"Hudelot, Loretta F",,,,,
MKT,4330,001,,16,4,4,17,2,1,4,1,1,,1,,5,1,,0,"Pacyna, Sandra",,,,,
MKT,4330,0W1,9,11,6,4,3,1,1,1,,1,,,,6,1,,0,"Edsel, Alexander D",,,,,
MKT,4331,001,4,8,1,,4,,2,2,,2,,,1,2,2,,1,"Dover, Howard F",,,,,
MKT,4332,001,7,4,2,1,1,,,,,,,,,1,1,,2,"Dover, Howard F",,,,,
MKT,4334,001,,12,14,15,7,3,,,,,,,1,6,,,1,"Pahwa, Parneet","Cermin, Kaycey","Meehan, Madelyn",,,
MKT,4336,501,3,11,2,4,8,4,2,1,,,1,,,6,1,,1,"Haseman, Charles",,,,,
MKT,4337,501,,25,9,3,9,,,,,,,1,,3,1,,1,"Joo, Joonhwi","Kawatra, Tamanna",,,,
MKT,4338,501,,34,,,10,,,2,,,,,1,10,,,1,"Dickinson, Keith",,,,,
MKT,4350,001,3,8,6,4,10,9,1,6,,1,2,,,8,1,,0,"Biswas, Abhijit","Kawatra, Tamanna",,,,
MKT,4360,501,29,72,34,3,5,2,,,,,,,,4,,,1,"Haworth, Julie B","Lu, Renjie","Cermin, Kaycey",,,
MKT,4395,001,,14,24,6,3,,,,,,,,,1,,,0,"Wu, Fang","Ansari, Hibah",,,,
MKT,4395,002,,21,2,1,2,2,,,,,,,,,,,0,"Wu, Fang","Ansari, Hibah",,,,
MKT,6244,XS1,,18,11,3,,,,1,,,,,,,,,0,"Ginevich, Rostislav",,,,,
MKT,6301,0W1,,18,5,5,7,,2,,,,,,1,,,9,0,"Kumar, Nanda","Bagheri Tirtashi, Ali",,,,
MKT,6301,501,,9,15,8,6,,1,3,,,,,2,,,4,1,"Bruce, Norris I","Bhujbal, Karan",,,,
MKT,6301,503,,13,15,9,1,,,,,,,,,,,5,1,"Bruce, Norris I","Bhujbal, Karan",,,,
MKT,6301,504,,9,11,16,7,3,,,,,,,,,,12,0,"Jain, Sanjay","Bhujbal, Karan",,,,
MKT,6301,GW1,,12,7,3,1,,,,,,,,,,,,1,"Albrecht, Maria",,,,,
MKT,6301,GW2,,12,11,1,,,,,,,,,1,,,,1,"Albrecht, Maria",,,,,
MKT,6309,501,,10,3,11,6,,4,,,,,,,,,10,3,"Rajaratnam, Daniel",,,,,
MKT,6310,0W1,,13,11,12,6,1,,,,,,,,,,6,1,"Biswas, Abhijit","Kawatra, Tamanna","Deniskin, Viacheslav",,,
MKT,6321,0W1,,20,6,6,10,,1,,,,,,,,,5,1,"Edsel, Alexander D",,,,,
MKT,6330,0W1,,7,3,7,7,1,,,,,,,2,,,14,0,"Biswas, Abhijit","Kawatra, Tamanna",,,,
MKT,6332,501,,9,6,9,4,4,,2,,,,,,,,13,1,"Biswas, Abhijit","Deniskin, Viacheslav","Kawatra, Tamanna",,,
MKT,6337,002,,4,1,1,2,,,,,,,,,,,3,0,"Murthi, B P","Alavi, Seyyedeh Soogand",,,,
MKT,6337,003,,3,1,6,1,,,,,,,,,,,2,0,"Murthi, B P","Lim, Taewook",,,,
MKT,6337,501,,3,2,1,1,,,,,,,,,,,3,0,"Tehrani, Shervin S","Lim, Taewook","Bagheri Tirtashi, Ali",,,
MKT,6338,501,,10,4,,,,1,,,,,,,,,2,0,"Narayan, Ravishankar L","Jagtap, Himanshu S",,,,
MKT,6339,501,,10,10,4,2,2,,,,,,,,,,3,0,"Subramanian, Upender","Alavi, Seyyedeh Soogand",,,,
MKT,6352,001,,30,8,8,2,,,,,,,,,,,9,1,"Tirone, Guido",,,,,
MKT,6352,501,,12,,2,2,,,1,,,,,,,,4,2,"Tirone, Guido",,,,,
MKT,6353,501,,5,3,,8,,,,,,,,,,,6,0,"Kumar, Nanda","Bagheri Tirtashi, Ali",,,,
MSEN,3302,001,,1,3,3,1,,,,,,,,,3,,,1,"Auciello, Orlando H",,,,,
MSEN,5360,0W1,,1,,1,6,3,,1,,,,,,,,,0,"Wallace, Robert M","Chuang, Ping-Ju",,,,
MSEN,6324,001,,2,2,4,3,1,,1,,,,,,,,,0,"Cho, Kyeongjae","Conlin, Patrick R",,,,
MSEN,6362,001,,5,3,2,,,,,,,,,,,,,0,"Kim, Moon J","Kwon, Sunah",,,,
MSEN,6383,001,,5,4,2,,,,,,,,,,,,,0,"Kim, Jiyoung","Mohan, Jaidah",,,,
MUSI,1306,001,47,2,,,,,,,,,,,,,,,0,"Jones, Eric",,,,,
MUSI,1306,002,21,10,,3,2,,,3,,,,,2,7,1,,0,"Bennett, Rodger",,,,,
MUSI,1306,003,1,2,,,1,,,,,,1,,5,1,3,,1,"Gerard, Lori A","Payne, Nicholas A",,,,
MUSI,1306,0W1,17,15,,4,5,2,1,1,1,,,,,1,,,1,"Salisbury, Linda J",,,,,
MUSI,1306,0W2,11,18,,2,5,3,,1,,,,,3,3,1,,2,"Salisbury, Linda J",,,,,
MUSI,1306,0W3,,7,5,6,4,1,,,1,1,,,3,13,1,,6,"Palant, Jonathan",,,,,
MUSI,1306,501,33,4,4,1,1,,,,,,,1,3,2,,,0,"Wilder, James E",,,,,
MUSI,2113,501,,13,,,,,,,,,,,,,,,1,"Gerard, Lori A",,,,,
MUSI,2127,0H2,,10,1,,,,,,,,,,,,1,,0,"Palant, Jonathan",,,,,
MUSI,2315,002,9,3,1,,2,,,,,,,,1,1,,,1,"Wilder, James E",,,,,
MUSI,2317,001,2,4,1,,,1,,,,,,,,,,,2,"Medrick, Mary A",,,,,
MUSI,2317,002,2,11,1,,,1,,,,,,,1,,,,3,"Medrick, Mary A",,,,,
MUSI,2319,001,,9,2,,,,,1,,,,,1,,,,0,"Durbin, Kelly",,,,,
MUSI,2321,0W1,,49,,,,,,,,,,,,,,,0,"Jones, Eric",,,,,
MUSI,2322,001,1,1,2,,1,2,1,,,,,,5,1,,,1,"Gerard, Lori A","Payne, Nicholas A",,,,
MUSI,2322,002,5,5,,4,4,,1,,,,,,3,4,3,,1,"Bennett, Rodger",,,,,
MUSI,2325,001,,10,,,,,,,,,,,,,,,1,"Riemer Bueckert, Nili",,,,,
MUSI,2328,001,6,2,,1,2,,,,,,,,3,,1,,3,"Bennett, Rodger",,,,,
MUSI,2328,002,,4,1,2,2,,,,1,,,,1,2,,,0,"Ming, Adron",,,,,
MUSI,3122,001,11,,,,,,,,,,,,,,,,0,"Salisbury, Linda J",,,,,
MUSI,3322,001,4,11,3,5,1,1,1,1,1,,,,1,,,,1,"Evans, Kathryn C",,,,,
MUSI,3325,001,8,2,2,2,1,,2,,,,,,,,,,1,"Durbin, Kelly",,,,,
MUSI,3382,001,,9,,,,,,,,,,,,,,,1,"Riemer Bueckert, Nili",,,,,
MUSI,3389,001,5,5,,,,,,,,,,,,,,,0,"Durbin, Kelly",,,,,
MUSI,4112,001,,13,,,,,,,,,,,,,,,1,"Rodriguez, Robert X",,,,,
MUSI,4116,001,5,5,,,,,,,,,,,,,,,0,"Madriguera, Enric F",,,,,
MUSI,4118,501,,23,,,,,,,,,,,,,,,1,"Ming, Adron",,,,,
MUSI,4120,501,,25,,,,,,,,,,,,,,,0,"Hustis, Gregory J",,,,,
MUSI,4185,0H1,,18,,,,,,,,,,,,,,,0,"Palant, Jonathan",,,,,
MUSI,4348,001,4,5,1,,1,3,,,,,,,,1,,,1,"Medrick, Mary A",,,,,
NATS,2333,001,16,8,1,1,2,,,,1,,,,,,,,1,"Taylor, Stephanie M","Neeley, Tessa M",,,,
NATS,2333,HN1,15,2,,,,,,,,,,,,,,,0,"Taylor, Stephanie M","Neeley, Tessa M",,,,
NATS,3341,001,3,1,,1,1,1,1,,1,,,,2,1,1,,3,"Cook, Linda A",,,,,
NATS,3343,001,5,7,1,,,,,,,,,,,,,,1,"Dorsey, Floyd Z",,,,,
NATS,3343,002,4,2,3,,2,,,,,,,,,1,,,0,"York, Megan",,,,,
NATS,3343,003,2,7,2,,,,,,,,,,2,,,,1,"Gregory, Denise",,,,,
NATS,4141,501,,17,,1,,,,,,,,,,,,,0,"Dorsey, Floyd Z","McConnell, James S",,,,
NATS,4341,001,,6,3,1,1,1,,,,,,,,,,,0,"York, Megan","Donaldson, Katherine E",,,,
NSC,3344,001,,2,2,1,3,1,,,,,,,,,1,,0,"Powers, Katharine A","Eppes, Anna A",,,,
NSC,3361,001,1,21,37,33,45,21,29,,27,,3,,8,39,8,,12,"Miller, Van S","Garner, Katherine M","Adehunoluwa, Emmanuel A",,,
NSC,3361,002,30,25,23,7,5,4,2,,,,,,,,,,0,"Raboune, Siham","Lenert, Melissa E",,,,
NSC,3361,003,16,17,23,5,8,8,3,2,2,,4,1,1,3,,,1,"McWilliams, Steven P","Szabo-Pardi, Thomas A",,,,
NSC,3361,004,8,18,17,6,11,8,3,1,,,,1,8,5,,,1,"McWilliams, Steven P","Elahi, Hajira",,,,
NSC,3361,HN1,9,7,3,,,,,,,,,,,4,1,,0,"LaDow, Eva S",,,,,
NSC,3361,HN2,4,14,5,1,,,,,,,,,,1,,,0,"LaDow, Eva S",,,,,
NSC,4351,001,4,20,4,,4,,,,,,,,,,,,0,"Miller, Van S",,,,,
NSC,4352,001,66,19,23,18,4,7,3,4,,1,,,1,3,5,,4,"Kroener, Sven","Rodriguez, Sierra R",,,,
NSC,4353,101,1,1,3,1,,5,,1,,,1,,,2,,,1,"McWilliams, Steven P",,,,,
NSC,4353,102,,3,9,1,,2,,,,,,,,,,,1,"Sultana, Rukhsana","Tamaoki, Yuko",,,,
NSC,4353,103,,1,1,1,3,1,1,,,,,,1,6,,,1,"McWilliams, Steven P","Malley, Kaitlyn M",,,,
NSC,4353,104,,8,3,2,,,,,,,,,,2,,,0,"Sultana, Rukhsana","dos Santos, Natalia Lucia",,,,
NSC,4353,105,2,4,2,2,,1,1,,2,,,,,,,,2,"Taylor, Anna M","Mei, Hao-Ruei",,,,
NSC,4353,106,,3,4,7,1,,,,,,,,1,,,,0,"Raboune, Siham","Lehtonen, Derek",,,,
NSC,4353,107,,4,3,,4,,,1,,,,,,4,,,0,"Raboune, Siham","Calderon, Debora R",,,,
NSC,4353,108,2,3,5,2,,1,,,,,,,1,1,,,0,"Taylor, Anna M","Newel, Jacqueline P",,,,
NSC,4354,001,16,54,21,13,6,4,4,1,2,,,3,1,6,,,2,"Raboune, Siham","Morales Castelan, Karen",,,,
NSC,4356,001,,86,,,30,,,4,,,,,2,16,1,,4,"Sultana, Rukhsana","Morrison, Robert A",,,,
NSC,4357,001,8,22,7,3,2,3,1,,,,,,,3,,,0,"Rodriguez, Christa M","Carroll, Alan M",,,,
NSC,4358,001,26,68,67,23,11,5,6,4,2,,,1,2,9,,,1,"Price, Theodore J","David, Eric T","Wheeler, Allison M",,,
NSC,4359,001,4,16,13,2,4,1,,1,,,,,,,,,0,"Rodrigue, Karen M","Moon, Da Yeoun",,,,
NSC,4360,501,,10,,,5,,,1,,,,,,,,,1,"Rennaker, Robert L",,,,,
NSC,4363,001,58,22,1,3,11,,1,,1,,,,,1,,,1,"Thompson, Lucien","West, Reyanne M",,,,
NSC,4363,HN1,6,11,1,1,,,,,,,,,,,,,1,"LaDow, Eva S",,,,,
NSC,4364,001,8,10,1,,7,,,1,,,,,,9,,,0,"Miller, Van S",,,,,
NSC,4366,001,28,27,8,6,10,16,4,8,7,,7,,6,17,9,,10,"Taylor, Anna M","Hu, Ya-Yu","Adcock, Katherine S",,,
NSC,4367,001,3,2,3,1,1,1,,3,,,2,,2,2,1,,5,"Taylor, Anna M",,,,,
NSC,4371,001,5,9,4,2,1,1,,1,1,,,,1,,1,,5,"Kilgard, Michael",,,,,
NSC,4373,0W1,,172,15,5,3,1,1,,,,1,,,,,,1,"Moller, Aage R",,,,,
NSC,4382,0W1,,159,5,7,5,1,5,,,1,6,,4,2,1,,3,"Moller, Aage R",,,,,
NSC,4V90,001,1,3,4,1,1,1,3,,1,,1,,1,4,2,,1,"Miller, Van S",,,,,
NSC,4V90,002,,37,,,6,,,5,,,,,,1,,,1,"Thorn, Catherine A","Tseng, Ching-Tzu",,,,
NSC,4V90,003,2,4,2,1,1,1,1,2,,,1,2,,,1,,0,"Solodkin, Ana J",,,,,
NSC,4V90,004,2,28,1,,,,,,,,,,,,,,0,"Shareef, Safiullah M",,,,,
OB,6248,CW1,,18,,,1,,,,,,,,,,,,2,"Hicks, Robert",,,,,
OB,6249,CW1,,31,,,3,,,,,,,,1,,,,3,"Norton, Larry",,,,,
OB,6301,001,,43,,,8,,,1,,,,,3,,,7,1,"Hasenhuttl, Maria","Ladd, Teddy L",,,,
OB,6301,0W1,,46,,,6,,,1,,,,,,,,2,1,"Hasenhuttl, Maria","Ladd, Teddy L",,,,
OB,6301,501,,10,28,13,1,,1,,,,,,,,,11,0,"Hicks, Jeffrey N","Shen, Jia",,,,
OB,6332,001,,12,1,1,,,,,,,,,,,,,1,"Ziegler, Laurie","Bhatia, Rishabh",,,,
OB,6332,0W1,,22,,1,2,,,,,,,,,,,,0,"Ziegler, Laurie","Bhatia, Rishabh",,,,
OB,6332,501,,23,2,2,1,,,,,,,,,,,,0,"Ziegler, Laurie","Bhatia, Rishabh",,,,
OB,6338,CH1,,4,,5,,,,2,,,,,,,,,0,"Rentschler, Margaret F","Rofsky, Neil M",,,,
OB,6339,XS1,,14,16,1,,1,,,,,,,,,,1,0,"Bolton, Gary",,,,,
OB,6342,CW2,,23,7,3,2,,,,,,,,,,,,1,"Norton, Larry",,,,,
OB,6346,CW4,,31,5,4,4,1,2,,,,,,2,,,,0,"Latham, Van M",,,,,
OB,6350,CW1,,15,3,,1,,,,,,,,,,,,2,"Hicks, Robert",,,,,
OB,6351,CW1,,23,7,,3,,,1,,,,,1,,,,3,"Norton, Larry",,,,,
OBHR,3310,001,1,8,9,5,9,7,6,1,1,,,,,7,1,,0,"Jun, Sora","Song, You-Xiang",,,,
OBHR,3310,002,2,7,13,9,10,3,2,5,1,1,,1,1,4,,,1,"Jun, Sora","Song, You-Xiang",,,,
OBHR,3310,003,15,18,7,5,3,2,,2,1,,,,,4,,,0,"Ritchey, David B",,,,,
OBHR,3310,004,27,15,10,2,2,,,,,,,,,3,,,0,"Ritchey, David B",,,,,
OBHR,3310,005,24,5,8,3,2,3,,1,,1,,1,2,2,,,1,"Guo, Nan",,,,,
OBHR,3310,501,1,10,5,6,4,3,3,2,,1,1,1,2,4,1,,1,"Jun, Sora","Song, You-Xiang",,,,
OBHR,3310,HON,,48,6,1,,,,,,,,,1,3,,,0,"Hazzard, Charles F","Morye, Pushkar Sushil",,,,
OBHR,3330,001,3,29,9,4,5,4,1,,1,1,1,,,1,,,1,"Meda, Edward","Boncoeur, Olivier D",,,,
OBHR,3330,002,7,4,4,4,6,4,,5,,,,,2,8,,,5,"Takeuchi, Riki","Song, You-Xiang",,,,
OBHR,3330,003,5,34,14,4,,,,1,,,,,,1,1,,0,"Meda, Edward","Boncoeur, Olivier D",,,,
OBHR,3330,004,20,18,12,1,2,,,1,,,,,,6,,,0,"Ritchey, David B",,,,,
OBHR,3330,005,16,23,12,1,5,1,,1,,,,,,,,,0,"Ritchey, David B",,,,,
OBHR,3330,006,1,3,14,14,10,4,1,3,2,,,,1,5,,,2,"Weekley, Jeff A","Oruganti, Madhu Geetika",,,,
OBHR,3330,007,2,4,14,5,3,3,,1,,,,,,2,,,1,"Takeuchi, Riki","Song, You-Xiang",,,,
OBHR,3330,008,3,6,9,7,10,5,4,2,2,1,,,2,5,1,,2,"Weekley, Jeff A","Oruganti, Madhu Geetika",,,,
OBHR,3330,0W1,1,26,10,6,1,1,,,1,,,,2,2,,,0,"Meda, Edward","Boncoeur, Olivier D",,,,
OBHR,3330,501,1,32,13,5,2,1,1,,1,,,,,3,,,0,"Meda, Edward","Boncoeur, Olivier D",,,,
OBHR,4310,001,8,5,6,4,2,1,1,,,,1,1,2,2,1,,3,"Kaplan, Marilyn R",,,,,
OBHR,4331,501,8,7,13,2,4,5,1,,1,,,,1,,,,0,"Vidal-Brown, Sherry",,,,,
OBHR,4333,501,21,8,7,3,5,3,,,1,,,,1,,,,2,"Ritchey, David B",,,,,
OBHR,4350,001,1,4,3,2,1,2,1,,,,,,1,2,,,1,"Hicks, Jeffrey N","Shen, Jia",,,,
OBHR,4352,001,2,5,9,2,6,2,3,2,1,,,,3,8,,,2,"Ritchey, Kemberly A",,,,,
OBHR,4352,002,3,11,8,4,6,2,4,,1,,,1,1,4,,,0,"Ritchey, Kemberly A",,,,,
OBHR,4354,001,19,14,4,4,1,3,1,2,,,,,,1,,,0,"Meda, Edward","Boncoeur, Olivier D",,,,
OBHR,4395,001,,4,5,4,2,,,,,,,,,,,,0,"Weekley, Jeff A","Oruganti, Madhu Geetika",,,,
OPRE,3310,001,8,13,3,18,7,3,1,1,,,,,,14,,,1,"Kim, Joohyun",,,,,
OPRE,3310,002,7,20,,6,16,,2,4,,,,,1,11,1,,1,"Mozik, Vince C","Foroughi Esfahani, Bita",,,,
OPRE,3310,003,10,11,7,14,5,7,,,,,,,1,13,1,,1,"Venkataraman, Ashwin","Nirbhavane, Akshay B",,,,
OPRE,3310,004,7,7,4,7,6,6,2,2,1,,,,2,5,3,,5,"Armaghan, Milad",,,,,
OPRE,3310,005,6,19,1,8,16,4,,,1,,,,,14,,,0,"Qi, Anyan","Jain, Rajul",,,,
OPRE,3310,006,3,9,8,7,6,6,1,2,2,,,,2,19,1,,4,"Rios Uribe, Ignacio A","Nirbhavane, Akshay B",,,,
OPRE,3310,007,10,15,21,4,8,3,,2,,,,,,5,2,,0,"Parks, David","Jain, Rajul",,,,
OPRE,3310,008,15,10,1,7,3,5,,,2,3,,,,19,,,5,"Gokcinar, Abdullah H",,,,,
OPRE,3310,009,2,7,11,7,9,3,2,,,,,,,3,,,5,"Vu, Duc D",,,,,
OPRE,3310,0W1,1,15,,1,6,,,6,,,,,,21,,,4,"Deluke, Eugene","Buggineni, Kranthi Teja",,,,
OPRE,3310,501,8,10,10,14,7,2,1,1,2,,1,,3,5,1,,5,"Venkataraman, Ashwin","Nirbhavane, Akshay B",,,,
OPRE,3320,001,1,2,2,5,3,4,,2,1,,3,,2,14,2,,3,"Fatehi, Soraya","Shah, Rishi A",,,,
OPRE,3330,001,,16,13,3,2,3,2,,1,,3,,,7,5,,2,"Janke, Scott M","Bansal, Aagosh",,,,
OPRE,3330,501,,12,3,5,2,2,1,,1,,,,5,3,2,,1,"Janke, Scott M","Bansal, Aagosh",,,,
OPRE,3333,001,10,21,6,4,11,7,3,2,1,1,,,,17,1,,1,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,
OPRE,3333,002,16,12,9,6,6,6,1,3,,,,,,20,1,,4,"Ahadi, Khatereh","Zhang, Minmin","Buggineni, Kranthi Teja",,,
OPRE,3333,003,19,11,11,3,7,3,2,3,,,,,2,20,1,,3,"Ahadi, Khatereh","Buggineni, Kranthi Teja",,,,
OPRE,3333,004,5,13,6,7,11,5,4,3,2,,,,,20,1,,2,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,
OPRE,3333,0W1,22,22,15,2,6,2,,2,1,,,,1,7,,,0,"Alimirzaei, Athena","Celik, Beyza",,,,
OPRE,3360,001,4,14,6,4,5,6,7,3,5,,,,2,13,,,1,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,
OPRE,3360,002,6,14,4,3,8,2,2,2,2,1,,,2,18,2,,4,"Enayaty Ahangar, Negin","Farzaneh, Mohammad Amin",,,,
OPRE,3360,003,10,13,7,5,9,3,1,1,2,,2,,,12,3,,2,"Farajbakhsh Mamaghani, Fariba",,,,,
OPRE,3360,004,1,12,4,7,4,3,2,1,1,,1,,1,22,6,,5,"Simsek, Ahmet S","Sul, Inki",,,,
OPRE,3360,005,17,2,7,5,10,3,,7,,,,,,11,1,,6,"Ahadi, Khatereh","Zhang, Minmin",,,,
OPRE,3360,006,12,11,4,3,4,5,1,11,,,,,,16,,,3,"Ahadi, Khatereh","Zhang, Minmin",,,,
OPRE,3360,007,7,5,17,12,3,5,4,1,1,,1,,4,5,2,,3,"Shi, Lingling",,,,,
OPRE,3360,0W1,4,13,15,10,6,5,,1,1,,,,2,12,1,,0,"Brussolo, Monica E","Kattula, Karthik Mahanth",,,,
OPRE,3360,501,9,16,7,9,8,5,4,3,1,,,,,4,2,,1,"Kucukgul, Can",,,,,
OPRE,3360,502,2,7,2,7,12,10,4,2,5,,2,1,3,8,2,,3,"Simsek, Ahmet S","Sul, Inki",,,,
OPRE,4310,001,,7,8,1,6,7,2,3,3,2,1,,2,16,1,,1,"Ramanathan, Kannan","Nallur Srinivasan, Badri Naarayanan",,,,
OPRE,4320,001,1,1,3,4,8,1,,,2,,,,1,6,,,0,"Subramoniam, Ramesh","Krishnan, Raghavi",,,,
OPRE,4330,501,18,13,5,1,2,,,,,,,,1,1,,,0,"Widdifield, David S","Donihakkalu Venkatesh Murthy, Sujith Subrahmanya",,,,
OPRE,4340,001,6,12,10,5,2,1,,,1,,,,1,2,,,0,"Widdifield, David S","Donihakkalu Venkatesh Murthy, Sujith Subrahmanya",,,,
OPRE,4350,001,1,3,1,1,1,1,1,2,2,,,1,1,2,2,,8,"Wang, Shouqiang","Foroughi Esfahani, Bita","Mozik, Vince C",,,
OPRE,4395,001,,19,,,,,,,,,,,,,,,0,"Parks, David","Jain, Rajul",,,,
OPRE,6301,001,,9,5,3,3,2,1,,,,,,2,,,9,1,"Toptal, Aysegul","Khan, Bilal M",,,,
OPRE,6301,002,,4,9,2,5,2,,,,,,,3,,,4,3,"Toptal, Aysegul","Khan, Bilal M",,,,
OPRE,6301,003,,6,8,3,5,1,1,1,,,,,2,,,4,2,"Toptal, Aysegul","Khan, Bilal M",,,,
OPRE,6301,004,,8,3,1,,2,,,,,,,4,,,5,1,"Toptal, Aysegul","Khan, Bilal M",,,,
OPRE,6301,005,,13,11,3,2,3,,1,,,,,2,,,14,0,"Leach, Sonia E","Bu, Like",,,,
OPRE,6301,006,,33,1,10,6,,,1,,,,,3,,,13,1,"Sethi, Awanti",,,,,
OPRE,6301,501,,7,9,7,5,5,,,,,,,6,,,10,1,"Leach, Sonia E","Bu, Like",,,,
OPRE,6301,GW1,,13,5,6,,2,,2,,,,,1,,,3,2,"Bush, Rhonda L",,,,,
OPRE,6301,GW2,,11,7,6,2,3,,,,,,,,,,,1,"Brussolo, Monica E",,,,,
OPRE,6302,001,,8,4,8,,,,1,,,,,,,,1,2,"Wang, Guihua","Rasulov, Toghrul",,,,
OPRE,6302,002,,11,1,9,3,,,,,,,,,,,1,0,"Wang, Guihua","Rasulov, Toghrul",,,,
OPRE,6302,0W1,,15,12,9,3,2,,,,,,,,,,7,2,"Dawande, Milind","Manchiraju, Chandrasekhar Seetharama",,,,
OPRE,6302,501,,9,15,10,3,1,1,,,,,,1,,,15,0,"Rajamani, Divakar","Mobini Dehkordi, Zahra",,,,
