Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
MKT,4360,1,8,43,5,3,,1,,,,,,,,,,,,0,"Haworth, Julie B","Battu, Godha R",,,,
MKT,4360,502,2,22,15,3,7,3,1,4,,,,,1,,,,,1,"Farquharson, Neil",,,,,
MKT,4360,0W1,,26,17,8,3,2,3,,,,,,,,,,,0,"Haworth, Julie B","Battu, Godha R",,,,
MKT,4395,1,,36,16,1,,,,,,,,,,,,,,0,"Egeland, Rita E",,,,,
MKT,6301,0W1,,16,9,5,13,1,,1,,,,,,,,,,0,"Pahwa, Parneet","Wang, Lingbo","Saha, Sreya",,,
MKT,6301,0W2,,12,5,4,17,4,1,,,,,,,,,,,2,"Kumar, Nanda S","Kim, Seung Mok",,,,
MKT,6301,GW2,,9,4,1,,,,,,,,,,,,,,1,"Albrecht, Maria",,,,,
MKT,6301,AW1,,23,,,,,,,,,,,,,,,,0,"Munch, James",,,,,
MKT,6301,GW1,,16,20,5,1,,1,,,,,,,,,,,0,"Albrecht, Maria",,,,,
MKT,6301,502,,17,2,12,4,9,,,,,,,,,,,,1,"Jain, Sanjay","Alavi, Seyyedeh Soogand",,,,
MKT,6301,1,,14,4,11,8,3,1,9,,,,,,,,,1,0,"Rajaratnam, Daniel",,,,,
MKT,6301,501,,15,2,18,13,1,,2,,,,,,,,,,1,"Jain, Sanjay","Alavi, Seyyedeh Soogand",,,,
MKT,6309,501,,9,3,12,6,,2,1,,,,,,,,,,1,"Rajaratnam, Daniel",,,,,
MKT,6310,0W1,,6,9,13,10,4,4,,,,,,1,,,,,1,"Biswas, Abhijit",,,,,
MKT,6321,0W1,,19,1,12,9,2,1,2,,,,,1,,,,,0,"Edsel, Alexander D",,,,,
MKT,6330,0W1,,3,7,10,10,9,4,2,,,,,1,,,,1,0,"Biswas, Abhijit",,,,,
MKT,6332,501,,7,8,5,11,8,2,1,,,,,1,,,,,0,"Biswas, Abhijit",,,,,
MKT,6334,1,,33,7,1,,,,,,,,,,,,,,0,"Dover, Howard F","Saha, Sreya",,,,
MKT,6339,501,,8,3,22,17,1,3,,,,,,,,,,,0,"Rajaratnam, Daniel",,,,,
MKT,6343,501,,13,7,19,4,1,,,,,,,,,,,1,0,"Xie, Ying","Alavi, Seyyedeh Soogand",,,,
MKT,6344,GW1,,5,,3,3,,,,,,,,,,,,,0,"Reichmuth, Gary",,,,,
MKT,6345,1,,5,4,7,3,,,,,,,,,,,,1,0,"Murthi, B P",,,,,
MKT,6352,501,,30,5,9,12,1,2,,,,,,1,,,,,0,"Tirone, Guido",,,,,
MKT,6352,0W1,,27,5,7,3,1,,1,,,,,,,,,,3,"Tirone, Guido",,,,,
MKT,6352,1,,13,7,15,18,1,3,1,,,,,,,,,,0,"Tirone, Guido",,,,,
MKT,6353,501,,11,5,5,4,4,,,,,,,,,,,,0,"Kumar, Nanda S","Kim, Seung Mok",,,,
MSEN,5360,1,,2,,2,4,1,1,1,,,,,1,,,,,1,"Wallace, Robert M","Herrera Lara, Mariana",,,,
MSEN,6324,1,,3,3,3,1,1,1,,,,,,1,,,,1,0,"Cho, Kyeongjae","Santos Fernandez, Regino",,,,
MSEN,6362,1,,5,2,2,1,,,,,,,,,,,,,0,"Kim, Moon J",,,,,
MUSI,1306,1,54,29,16,9,11,7,6,3,2,2,3,1,4,,,,,3,"Rushing, Katrina C","Bennett, Jason H","Akinwole, Oluwadare   (Dare)",,,
MUSI,1306,0H2,14,9,,3,4,5,2,5,,,1,,3,,,,,1,"Salisbury, Linda",,,,,
MUSI,1306,501,,39,2,1,2,2,,,1,,,,1,,,,,0,"Lapinski, Robert M",,,,,
MUSI,1306,0H1,12,16,,12,4,3,,,,,1,,,,,,,0,"Salisbury, Linda",,,,,
MUSI,2113,501,,21,,,,,,,,,,,,,,,,1,"Gerard, Lori A",,,,,
MUSI,2127,1,,44,3,,1,2,,,,,,,,,,,,0,"Palant, Jonathan A",,,,,
MUSI,2315,1,,13,1,4,,,,,,,,,,,,,,1,"Hodan, Daniel M",,,,,
MUSI,2315,501,,12,,5,,,,,,,,,,,,,,0,"Hodan, Daniel M",,,,,
MUSI,2315,2,12,4,2,,,,,,,,,,,,,,,0,"Wilder, James E",,,,,
MUSI,2317,1,11,1,1,,1,1,,,,,,,,,,,,0,"Arutyunyan, Artem",,,,,
MUSI,2317,3,9,1,,,,,,,,,,,1,,,,,1,"Arutyunyan, Artem",,,,,
MUSI,2317,2,12,2,,,,,,,,,,,,,,,,0,"Oh, Domi",,,,,
MUSI,2319,1,,13,1,,,,,,,,,,,,,,,0,"Durbin, Kelly P",,,,,
MUSI,2321,1,,31,,,6,,,2,,,4,,4,,,,,1,"Hernandez, Salvador",,,,,
MUSI,2322,1,1,3,5,3,2,2,1,,2,4,,,5,,,,,2,"Gerard, Lori A",,,,,
MUSI,2322,0W1,16,9,,2,2,,,1,,,,,,,,,,0,"Bennett, Rodger",,,,,
MUSI,2325,1,,17,2,,,,,,,,,,,,,,,0,"Riemer Bueckert, Nili S",,,,,
MUSI,2328,2,9,9,,1,1,2,,,4,1,,,2,,,,,1,"Rushing, Katrina C",,,,,
MUSI,2329,1,3,4,1,,1,,,,1,,,,,,,,,2,"Rushing, Katrina C",,,,,
MUSI,3122,1,2,10,,,,,,,,,,,,,,,,0,"Salisbury, Linda",,,,,
MUSI,3325,1,3,6,2,1,,,,,1,,,,2,,,,,0,"Durbin, Kelly P",,,,,
MUSI,3327,1,2,6,3,1,1,1,,,,,,,,,,,,0,"Evans, Kathryn C",,,,,
MUSI,3342,0W1,4,6,,,3,,,1,,,,,2,,,,,1,"Bennett, Rodger",,,,,
MUSI,3380,501,7,3,1,,,,,,,,,,,,,,,0,"Corder, Vanessa",,,,,
MUSI,3382,1,,17,,,,,,,,,,,,,,,,0,"Riemer Bueckert, Nili S",,,,,
MUSI,3388,1,11,4,,,,,,,,,,,,,,,,0,"Oh, Domi",,,,,
MUSI,4112,1,,12,,,,,,,,,,,,,,,,0,"Rodriguez, Robert X",,,,,
MUSI,4118,501,,41,,,1,,,,,,,,,,,,,0,"Ming, Adron",,,,,
MUSI,4120,501,,27,,,,,,,,,,,,,,,,0,"Lapinski, Robert M",,,,,
MUSI,4185,1,,29,,,,,,,,,,,,,,,,0,"Palant, Jonathan A",,,,,
MUSI,4186,1,,18,,,,,,,,,,,,,,,,0,"Durbin, Kelly P",,,,,
NATS,2333,1,25,3,,1,,,,,,1,,,,,,,,0,"Taylor, Stephanie M","Robinson, Kelly E",,,,
NATS,3341,1,9,,3,,,,,,,,,,2,,,,,1,"Dorsey, Floyd Z",,,,,
NATS,3343,2,1,3,4,2,1,,,,,,,,,,,,,0,"Gregory, Denise",,,,,
NATS,3343,1,,3,2,2,5,1,,1,,,1,,,,,,,0,"York, Megan K",,,,,
NATS,4141,501,,19,,1,,,,,,,,,,,,,,0,"Mcconnell, James S","Dorsey, Floyd Z",,,,
NATS,4341,1,,7,3,2,2,,,1,,,,,,,,,,0,"York, Megan K","Donaldson, Katherine E",,,,
NATS,4390,1,1,5,1,2,,,,,,,,,1,,,,1,0,"Taylor, Stephanie M","Hajeri, Vinita","Saleh, Mohammad S",,,
NSC,3361,HN2,2,8,6,1,,,,,,,,,,,,,,0,"LaDow, Eva S",,,,,
NSC,3361,HN1,3,9,7,1,1,,1,,,,,,,,,,,0,"LaDow, Eva S",,,,,
NSC,3361,4,,1,4,2,2,10,2,6,4,,1,2,8,,,,,1,"McWilliams, Steven P",,,,,
NSC,3361,5,2,5,11,10,13,15,8,9,4,4,5,1,5,,,,,0,"McWilliams, Steven P","Wang, Bangjie",,,,
NSC,3361,2,5,15,29,13,7,6,8,3,3,2,,1,1,,,,,2,"Raboune, Siham","Kim, Hyun-Woong",,,,
NSC,3361,6,37,10,7,8,7,1,2,7,1,2,2,4,11,,,,,2,"Kim, Diana P",,,,,
NSC,3361,1,36,9,17,17,11,6,12,21,31,,15,,7,,,,1,7,"Miller, Van S",,,,,
NSC,4351,1,6,18,,3,2,,,,1,,,,1,,,,,0,"Miller, Van S",,,,,
NSC,4352,2,17,8,6,3,2,,,,1,,,,,,,,,1,"Zwierzchowski, Amy",,,,,
NSC,4352,1,22,9,18,16,4,2,3,4,5,9,3,1,15,,,,,5,"Kroener, Sven","Mendez, Skylar A",,,,
NSC,4353,109,11,,,,,1,,,1,,,,1,,,,,0,"Kim, Diana P","Krauth, Melissa",,,,
NSC,4353,106,2,7,3,1,1,,,,1,,,,,,,,,0,"Raboune, Siham","Hudson, Rachael N",,,,
NSC,4353,103,4,5,,1,1,,,,,,,,,,,,,1,"Taylor, Anna M","Sherard, Glenn H",,,,
NSC,4353,108,7,1,3,,,,,,1,,,,1,,,,,0,"Zwierzchowski, Amy","Hu, Ya-Yu",,,,
NSC,4353,104,,4,6,1,2,1,,,,,,,,,,,,0,"Sultana, Rukhsana","Phillips, Chris D",,,,
NSC,4353,105,4,3,4,2,,,1,,,,,,,,,,,0,"Taylor, Anna M","Rodriguez, Sierra R",,,,
NSC,4353,107,,7,3,2,1,,,1,,,,,,,,,,0,"Raboune, Siham","Burklow, Jessica A",,,,
NSC,4354,2,28,5,4,2,6,2,3,3,3,,,3,3,,,,,2,"Kim, Diana P","Royer, Danielle M",,,,
NSC,4354,1,3,21,15,10,7,9,4,1,3,2,1,1,2,,,,,3,"Raboune, Siham","Nguyen, Linh Thi D",,,,
NSC,4356,1,,14,,,4,,,,,,,,1,,,,1,1,"Sultana, Rukhsana",,,,,
NSC,4356,2,,88,,,9,1,,8,1,,,,2,,,,,0,"Rennaker, Robert L","Jauregui, Candy",,,,
NSC,4357,1,3,6,8,2,1,2,3,,6,,3,,,,,,,0,"Rodriguez, Christa M",,,,,
NSC,4358,1,115,64,28,6,5,6,2,,1,,1,,,,,,,0,"Price, Theodore J","Alexander, Shevon","Hankerd, Kali","Sankaranarayanan, Ishwarya","Davis, Olivia C","Franco Enzastiga, Urzula M"
NSC,4359,1,1,4,11,6,6,3,2,1,2,,,,1,,,,,1,"Natu, Vaidehi S","Skolasinska, Paulina A",,,,
NSC,4361,1,,20,,,7,,,1,,,4,,,,,,,1,"Shirazi, Vanessa J",,,,,
NSC,4363,HN1,7,15,2,,,,,,,,,,,,,,,0,"LaDow, Eva S",,,,,
NSC,4363,1,38,13,9,2,7,1,4,2,,,,,,,,,,0,"Zwierzchowski, Amy","Khowash, Oly",,,,
NSC,4364,0W1,,42,,,1,,,,,,,,2,,,,,0,"Shareef, Safi Ullah",,,,,
NSC,4366,2,14,3,6,,5,2,3,4,2,,4,,1,,,,,1,"Miller, Van S",,,,,
NSC,4366,1,12,18,11,13,8,10,8,4,5,,6,,6,,,,,3,"Taylor, Anna M",,,,,
NSC,4371,1,3,8,5,1,2,1,,1,,,,,1,,,,,2,"Kilgard, Michael P",,,,,
NSC,4380,1,,16,,,8,,,6,,,2,,,,,,,2,"Solodkin, Ana J",,,,,
NSC,4381,1,,42,,,9,,,1,,,,,,,,,1,3,"Thorn, Catherine A",,,,,
NSC,4382,0W1,40,32,18,2,3,,1,,,,,,,,,,,0,"Jahangiri, Faisal R","Lopez, Mikaela I",,,,
NSC,4383,5H1,10,,,,,,,,,,,,,,,,,0,"Jahangiri, Faisal R",,,,,
NSC,4385,1,,17,,,15,,,4,,,2,,1,,,,,2,"Filbey, Francesca M",,,,,
NSC,4V90,1,,15,,,3,,,1,,,3,,,,,,,0,"Shirazi, Vanessa J",,,,,
NSC,4V90,2,15,2,5,1,3,2,2,1,3,,,,,,,,,2,"Miller, Van S",,,,,
NSC,4V90,0W1,4,4,7,9,6,4,2,6,3,,5,,4,,,,,8,"Maqbool, Mohsin","Mahama-Rodriguez, Alia C",,,,
OB,6248,CW1,,20,,,,,,,,,,,,,,,,0,"Hicks, Robert F",,,,,
OB,6249,CW1,,15,,,6,,,,,,,,,,,,,0,"Hicks, Robert F",,,,,
OB,6301,501,,14,16,8,5,6,4,2,,,,,,,,,,0,"Hicks, Jeffrey N","Frantz, Zachary A",,,,
OB,6301,CH1,,28,,,,,,,,,,,,,,,,0,"Ghosh, Anne F",,,,,
OB,6301,MBP,,21,4,2,2,,1,,,,,,,,,,,0,"Hasenhuttl, Maria",,,,,
OB,6301,0W2,,18,12,4,1,1,2,,,,,,1,,,,,2,"Hasenhuttl, Maria",,,,,
OB,6301,1,,12,9,7,11,4,6,3,,,,,,,,,,0,"Skuza, Agnieszka","Katakam, Divya Bala Sunaina",,,,
OB,6301,0W3,,13,20,5,5,9,3,2,,,,,2,,,,,1,"Skuza, Agnieszka","Katakam, Divya Bala Sunaina",,,,
OB,6301,0W1,,43,14,7,8,2,1,1,,,,,,,,,,0,"Hasenhuttl, Maria","Teschner, Ryan S",,,,
OB,6332,0W1,,34,,,4,,,1,,,,,,,,,,0,"Ziegler, Laurie L","Teschner, Ryan S",,,,
OB,6332,501,,44,2,1,,,,,,,,,,,,,,0,"Ziegler, Laurie L","Teschner, Ryan S",,,,
OB,6332,MBP,,27,3,,2,,,,,,,,,,,,,0,"Ritchey, Kemberly A",,,,,
OB,6332,1,,39,2,,3,,,,,,,,,,,,,0,"Ziegler, Laurie L","Teschner, Ryan S",,,,
OB,6332,0W2,,39,,1,2,,1,1,,,,,,,,,,0,"Ziegler, Laurie L","Teschner, Ryan S",,,,
OB,6334,GW1,,11,,,,,,,,,,,,,,,,0,"Thurgood, Keith L",,,,,
OB,6342,CW1,,44,3,2,,1,,,,,,,,,,,,0,"Norton, Larry W",,,,,
OB,6346,GW1,,13,,,,,,1,,,,,,,,,,0,"Thurgood, Keith L",,,,,
OB,6346,CW1,,21,3,1,,,,,,,,,2,,,,,0,"Latham, Van M",,,,,
OB,6346,CW2,,19,5,6,1,,,,,,,,,,,,,1,"Latham, Van M",,,,,
OB,6350,CW1,,11,3,4,1,,1,,,,,,,,,,,0,"Hicks, Robert F",,,,,
OB,6351,CW1,,11,7,,2,1,,,,,,,,,,,,0,"Norton, Larry W",,,,,
OB,6356,CW1,,14,4,1,2,1,2,,,,,,1,,,,,1,"Albrecht, Dale J",,,,,
OBHR,3310,3,,13,16,14,11,2,1,1,1,,,1,,,,,,0,"Wu, Junfeng","Guo, Nan",,,,
OBHR,3310,4,1,9,17,18,8,4,1,1,,,,,1,,,,,0,"Wu, Junfeng","Guo, Nan",,,,
OBHR,3310,6,,6,11,8,6,15,6,2,6,2,1,,,,,,,2,"Skuza, Agnieszka","Garg, Suyash",,,,
OBHR,3310,2,,23,14,6,10,7,1,1,3,,,,1,,,,,0,"Hicks, Jeffrey N","Frantz, Zachary A",,,,
OBHR,3310,HON,,13,17,8,6,6,1,,1,,,,,,,,,0,"Hicks, Jeffrey N","Frantz, Zachary A",,,,
OBHR,3310,5,1,10,19,13,8,1,1,3,1,,1,,,,,,,0,"Wu, Junfeng","Guo, Nan",,,,
OBHR,3310,501,1,1,11,7,7,9,8,2,6,3,1,,1,,,,,1,"Skuza, Agnieszka","Garg, Suyash",,,,
OBHR,3310,1,,10,17,12,8,9,4,3,1,,,,,,,,,0,"Hicks, Jeffrey N","Frantz, Zachary A",,,,
OBHR,3330,5,3,4,4,3,15,1,5,3,6,2,,,2,,,,,0,"Takeuchi, Riki","Frantz, Zachary A",,,,
OBHR,3330,7,10,5,9,8,10,6,4,4,,1,,,3,,,,,0,"Weekley, Jeffrey A","Lee, Minjung",,,,
OBHR,3330,3,9,14,4,5,10,10,1,2,3,,2,2,1,,,,,0,"Chung, Hyesook","Lu, Renjie",,,,
OBHR,3330,4,19,14,11,4,3,5,2,1,2,,1,,1,,,,,0,"Albrecht, Dale J","Jiang, Rui",,,,
OBHR,3330,8,19,8,15,2,6,3,2,2,,2,,1,2,,,,,1,"Albrecht, Dale J","Jiang, Rui",,,,
OBHR,3330,501,3,16,22,7,4,2,1,4,1,1,1,,1,,,,,0,"Meda, Edward","Lu, Renjie","Madan, Anmol",,,
OBHR,3330,503,5,4,14,2,7,3,2,3,1,,,,2,,,,,0,"Albrecht, Dale J","Jiang, Rui",,,,
OBHR,3330,2,5,6,8,6,4,7,5,8,9,,,,2,,,,,1,"Takeuchi, Riki","Frantz, Zachary A",,,,
OBHR,3330,1,14,12,6,7,11,5,2,2,,,,1,2,,,,,0,"Chung, Hyesook","Lu, Renjie",,,,
OBHR,4310,1,14,22,8,1,11,,,1,,,,,2,,,,,0,"McNulty, Diane S","Barden, John P","Viveka Moorthy, Saranya",,,
OBHR,4331,502,,2,10,3,5,1,1,1,,,,,,,,,,0,"McGraw-Baker, Lori",,,,,
OBHR,4333,1,4,4,6,1,4,2,2,,,1,,,1,,,,,0,"Albrecht, Dale J",,,,,
OBHR,4334,1,3,2,4,,8,2,,3,,,,,,,,,,0,"Weekley, Jeffrey A","Lee, Minjung",,,,
OBHR,4335,1,2,11,7,9,2,1,,1,,,,,1,,,,,2,"Meda, Edward","Lu, Renjie",,,,
OBHR,4352,2,5,5,8,4,5,2,2,3,,1,,,1,,,,,2,"Ritchey, Kemberly A",,,,,
OBHR,4354,1,2,14,12,6,,1,1,3,,,,,,,,,,1,"Meda, Edward","Lu, Renjie",,,,
OBHR,4395,1,5,6,4,10,5,1,1,1,1,,,,1,,,,,0,"Weekley, Jeffrey A","Lee, Minjung",,,,
OPRE,3310,0W2,,4,,6,22,,6,9,,,3,,,,,,,0,"Subramoniam, Ramesh","Jonnalagadda, Venkata Laxmi Mrunalini",,,,
OPRE,3310,1,15,12,7,10,2,4,4,2,1,1,1,,1,,,,,0,"Armaghan, Milad",,,,,
OPRE,3310,3,7,5,10,10,5,7,9,4,3,,,,,,,,,0,"Venkataraman, Ashwin","Wang, Zihan",,,,
OPRE,3310,6,,9,,3,24,,5,13,,,6,,,,,,,0,"Subramoniam, Ramesh","Jonnalagadda, Venkata Laxmi Mrunalini",,,,
OPRE,3310,5,,36,,5,17,,1,4,,,,,,,,,,0,"Hogan, James W",,,,,
OPRE,3310,0W1,2,10,,7,19,,6,17,,,3,,1,,,,,1,"Deluke, Eugene",,,,,
OPRE,3310,8,13,19,15,7,6,3,2,1,3,,,,1,,,,,0,"Zhang, Minmin",,,,,
OPRE,3310,501,7,13,,4,14,,4,5,,,2,,,,,,,1,"Mozik, Vincent C",,,,,
OPRE,3310,9,1,10,11,7,8,5,2,2,4,2,,2,1,,,,,2,"Mirzaeian, Neda","Celik, Beyza",,,,
OPRE,3310,7,3,8,8,9,6,6,6,4,4,,1,,1,,,,,2,"Venkataraman, Ashwin","Wang, Zihan",,,,
OPRE,3310,4,1,5,,3,21,,3,11,,,11,,8,,,,,1,"Hassanzadeh, Nozar","Abhishek Sridhar, .",,,,
OPRE,3320,3,1,4,5,2,3,3,4,3,4,,1,,2,,,,,1,"Fatehi, Soraya","Qu, Zihao",,,,
OPRE,3330,1,7,6,5,8,7,9,1,,1,,,,1,,,,,0,"Kennedyd, Sarmann I","Doddasomanahally Rajanna, Rashmi","Pendyala, Sindhura",,,
OPRE,3330,2,2,12,6,10,14,4,1,3,3,2,,,2,,,,,0,"Kennedyd, Sarmann I","Pendyala, Sindhura","Doddasomanahally Rajanna, Rashmi",,,
OPRE,3333,3,4,16,7,19,8,9,2,5,8,,,,,,,,,1,"Enayaty Ahangar, Negin",,,,,
OPRE,3333,501,5,9,11,3,7,10,8,8,6,,3,4,3,,,,,0,"Sajjadi, Seyed R",,,,,
OPRE,3333,1,10,10,10,5,8,4,1,4,7,2,,3,13,,,,,1,"Oguzman, Neslihan",,,,,
OPRE,3333,2,2,23,10,11,7,5,6,5,2,1,2,,3,,,,,1,"Enayaty Ahangar, Negin",,,,,
OPRE,3333,4,14,10,12,5,15,7,1,3,5,,3,1,2,,,,,0,"Oguzman, Neslihan",,,,,
OPRE,3333,5,19,14,5,7,11,4,1,3,5,1,4,,2,,,,,2,"Ahadi, Khatereh","Patel, Heet K",,,,
OPRE,3340,1,9,10,2,10,4,5,3,3,,1,3,,5,,,,,3,"Enayaty Ahangar, Negin",,,,,
OPRE,3360,2,,6,12,8,8,10,13,4,,,,,7,,,,,2,"Toptal, Aysegul","Gandhi, Adeetya",,,,
OPRE,3360,5,18,16,10,9,4,6,1,1,2,,2,,,,,,,1,"Du, Haokun",,,,,
OPRE,3360,6,6,13,7,9,13,9,3,9,1,,,,,,,,,0,"Takasi, Venkanna Dora Goutham",,,,,
OPRE,3360,7,7,18,,11,20,6,5,1,,,,,,,,,,2,"Qi, Anyan","Ghosh, Pramit",,,,
OPRE,3360,502,10,11,10,14,9,3,3,3,3,,,1,3,,,,,0,"Kennedyd, Sarmann I","Pendyala, Sindhura","Doddasomanahally Rajanna, Rashmi",,,
OPRE,3360,0W1,6,14,7,7,11,9,6,3,4,1,1,1,,,,,,1,"Brussolo, Monica E","Damania, Krish",,,,
OPRE,3360,3,4,8,8,6,7,8,3,4,3,1,,,1,,,,,3,"Liu, Quanquan","Yadav, Namit K",,,,
OPRE,3360,501,6,6,7,5,4,8,4,4,2,1,,,3,,,,5,4,"Liu, Quanquan","Yadav, Namit K",,,,
OPRE,3360,1,3,4,2,14,7,7,7,12,6,6,,,,,,,,1,"Woldu, Malgorzata",,,,,
OPRE,3360,4,6,11,8,7,10,7,6,5,2,1,,,1,,,,1,4,"Liu, Quanquan","Yadav, Namit K",,,,
OPRE,4310,1,1,1,4,3,3,4,2,,,1,1,,2,,,,,0,"Ramanathan, Kannan","Agrawal, Parth Vijay",,,,
OPRE,4320,1,1,1,3,3,5,7,3,5,1,2,,,,,,,,1,"Subramoniam, Ramesh","Patel, Afroz I",,,,
OPRE,4330,501,6,15,4,4,2,1,,1,1,,,,,,,,,0,"Widdifield, David S",,,,,
OPRE,4340,501,3,3,2,3,4,1,2,,,,1,,,,,,,0,"Hu, Bin","Chen, Qiuxia",,,,
OPRE,4345,1,1,5,1,1,3,3,,1,1,,3,,,,,,,0,"Fatehi, Soraya","Qu, Zihao",,,,
OPRE,4350,1,5,5,4,4,5,4,2,2,,,,,2,,,,,2,"Sethi, Avanti P","Mohapatra, Adyasha",,,,
OPRE,6301,1,,22,8,11,5,3,2,2,,,,,1,,,,,1,"Ahadi, Khatereh","Bharadwaj, Ashwin Manjunath",,,,
OPRE,6301,GW2,,14,5,2,7,,,,,,,,3,,,,,3,"Leach, Sonia E",,,,,
OPRE,6301,501,,13,3,6,6,8,3,3,,,,,2,,,,,3,"Sethi, Avanti P","Mohapatra, Adyasha",,,,
OPRE,6301,2,,13,5,4,7,5,8,4,,,,,9,,,,,0,"Toptal, Aysegul","Gandhi, Adeetya",,,,
OPRE,6301,3,,23,6,8,5,2,5,4,,,,,2,,,,,2,"Ahadi, Khatereh","Bharadwaj, Ashwin Manjunath",,,,
OPRE,6301,0W1,,18,16,5,4,6,3,3,,,,,3,,,,,2,"Leach, Sonia E","Gudipati, Sai Venkata Shreya",,,,
OPRE,6302,CW2,,,11,,,1,,,,,,,,,,,,0,"Hassanzadeh, Nozar",,,,,
OPRE,6302,GW1,,,7,9,2,,,,,,,,,,,,,0,"Hassanzadeh, Nozar",,,,,
OPRE,6302,XS1,,1,20,,,,,,,,,,,,,,,1,"Hassanzadeh, Nozar",,,,,
OPRE,6302,CW1,,7,17,1,3,1,,,,,,,,,,,,0,"Hassanzadeh, Nozar",,,,,
OPRE,6302,MBC,,20,11,5,3,3,,,,,,,,,,,,0,"Honhon, Dorothee B","Menon, Aditya S",,,,
OPRE,6302,501,,11,9,26,4,,,,,,,,,,,,,0,"Mirzaeian, Neda","Celik, Beyza",,,,
OPRE,6302,1,,9,11,6,8,6,5,5,,,,,6,,,,,0,"Leach, Sonia E","Shehin, FNU",,,,
OPRE,6302,2,,15,7,5,5,6,8,6,,,,,4,,,,1,2,"Rajamani, Divakar","Batra, Nirmanyu",,,,
OPRE,6302,0W1,,17,14,13,8,4,1,4,,,,,1,,,,,0,"Leach, Sonia E","Shehin, FNU",,,,
OPRE,6303,0W1,,9,,1,2,1,1,1,,,,,1,,,,,4,"Sethi, Avanti P","Mohapatra, Adyasha",,,,
OPRE,6332,1,,21,13,14,15,5,2,1,,,,,,,,,,5,"Rios Uribe, Ignacio A","Ghosh, Pramit",,,,
OPRE,6332,0W2,,18,9,8,3,2,1,2,,,,,6,,,,2,1,"Ramanathan, Kannan","Agrawal, Parth Vijay","Nuti, Sowjanya",,,
OPRE,6332,0W1,,16,11,2,5,5,5,6,,,,,5,,,,,0,"Ramanathan, Kannan","Agrawal, Parth Vijay","Nuti, Sowjanya",,,
OPRE,6332,501,,30,8,5,7,3,1,3,,,,,11,,,,,0,"Ramanathan, Kannan","Agrawal, Parth Vijay","Nuti, Sowjanya",,,
OPRE,6332,2,,34,6,9,6,3,1,4,,,,,7,,,,,0,"Ramanathan, Kannan","Agrawal, Parth Vijay","Nuti, Sowjanya",,,
OPRE,6341,5W1,,30,13,1,2,,,1,,,,,,,,,,1,"Widdifield, David S",,,,,
OPRE,6359,2,,4,,2,1,1,2,,,,,,,,,,,0,"Ramezani, Rasoul","Pampalker, Shashank",,,,
OPRE,6359,0W1,,4,,2,2,,,,,,,,1,,,,,1,"Brussolo, Monica E","Damania, Krish",,,,
OPRE,6359,502,,6,3,3,3,1,,,,,,,,,,,,1,"Enayaty Ahangar, Negin",,,,,
OPRE,6359,5W1,,9,4,1,5,2,,,,,,,1,,,,,0,"Whalen, Tristan G","Patel, Jay A","Julakanti, Shiva Prasad Reddy",,,
OPRE,6359,501,,15,2,2,2,1,1,3,,,,,,,,,,0,"Ramezani, Rasoul","Pampalker, Shashank",,,,
OPRE,6359,1,,8,9,7,3,2,3,,,,,,2,,,,,0,"Toptal, Aysegul","Gandhi, Adeetya",,,,
OPRE,6362,502,,15,4,,2,1,,2,,,,,,,,,,0,"Kennedyd, Sarmann I","Pendyala, Sindhura","Doddasomanahally Rajanna, Rashmi",,,
OPRE,6362,501,,17,10,5,2,1,,1,,,,,,,,,,0,"Kennedyd, Sarmann I","Doddasomanahally Rajanna, Rashmi","Pendyala, Sindhura",,,
OPRE,6364,1,,9,1,4,4,5,,,,,,,,,,,3,0,"Ramanathan, Kannan","Agrawal, Parth Vijay",,,,
OPRE,6366,PW1,,10,1,1,,,,,,,,,,,,,,0,"Rajamani, Divakar",,,,,
OPRE,6366,501,,16,7,10,11,8,4,7,,,,,4,,,,,0,"Leach, Sonia E","Gudipati, Sai Venkata Shreya",,,,
OPRE,6366,0W1,,17,26,21,8,1,,1,,,,,,,,,,0,"Cakanyildirim, Metin","Qu, Zihao",,,,
OPRE,6367,1,,31,,,,,,,,,,,,,,,,0,"Parks, David",,,,,
OPRE,6369,501,,12,36,10,6,1,,3,,,,,,,,,,1,"Subramoniam, Ramesh","Patel, Afroz I",,,,
OPRE,6370,PW1,,7,2,1,,1,,,,,,,,,,,,0,"Rajamani, Divakar",,,,,
OPRE,6370,0W1,,7,9,12,4,2,3,,,,,,1,,,,,3,"Frazelle, Andrew","Wei, Jiarui",,,,
OPRE,6370,501,,59,10,5,5,,,,,,,,,,,,,0,"Sabri, Ehap H","Abhishek Sridhar, .",,,,
OPRE,6371,PW1,,11,,2,1,,,,,,,,,,,,,0,"Hogan, James W","Rajamani, Divakar",,,,
OPRE,6371,501,,21,15,14,17,6,,,,,,,1,,,,,0,"Hu, Bin","Chen, Qiuxia",,,,
OPRE,6378,501,,49,17,8,4,1,,,,,,,,,,,,0,"Widdifield, David S",,,,,
OPRE,6379,0W1,,10,16,10,12,11,4,3,,,,,1,,,,,0,"Rajamani, Divakar","Batra, Nirmanyu",,,,
OPRE,6382,0W1,,39,3,,,1,,,,,,,,,,,,0,"Vicario, Joseph A","Divin, Diane T",,,,
